Ne,N,h2,beta2,replicate,empirical_ncp
50,50000,0.3,0.001,59,9.415584388303287
50,50000,0.3,0.001,60,7.3127806030180675
50,50000,0.3,0.001,61,4.984334279369923
50,50000,0.3,0.001,62,12.315366480576605
50,50000,0.3,0.001,63,13.929221832387535
50,50000,0.3,0.001,64,12.489781128788175
50,50000,0.3,0.001,65,9.009558364271248
50,50000,0.3,0.001,66,3.0691304911817445
50,50000,0.3,0.001,67,9.6679170407106
50,50000,0.3,0.001,68,8.275200841509065
50,50000,0.3,0.001,69,11.275023373906665
50,50000,0.3,0.001,70,3.8860142311297627
50,50000,0.3,0.001,71,10.13215055482085
50,50000,0.3,0.001,72,6.862299643326871
50,50000,0.3,0.001,73,9.555351841530854
50,50000,0.3,0.001,74,8.843795976331482
50,50000,0.3,0.001,75,13.472375528560818
50,50000,0.3,0.001,76,7.228871362606615
50,50000,0.3,0.001,77,10.12042350133299
50,50000,0.3,0.001,78,6.092965983519619
50,50000,0.3,0.001,79,4.782677765824435
50,50000,0.3,0.001,80,9.060232705461477
50,50000,0.3,0.001,81,11.0520505596213
50,50000,0.3,0.001,82,9.661150616957057
50,50000,0.3,0.001,83,9.70721219140431
50,50000,0.3,0.001,84,5.704236387057942
50,50000,0.3,0.001,85,6.588786759517246
50,50000,0.3,0.001,86,5.53597238654479
50,50000,0.3,0.001,87,9.91049883765465
50,50000,0.3,0.001,88,16.54133757238064
50,50000,0.3,0.001,89,5.6912308267758815
50,50000,0.3,0.001,90,6.138455769238152
50,50000,0.3,0.001,91,5.308694239847868
50,50000,0.3,0.001,92,7.839089282187036
50,50000,0.3,0.001,93,7.378617830746531
50,50000,0.3,0.001,94,11.678993598080293
50,50000,0.3,0.001,95,7.2792189312623705
50,50000,0.3,0.001,96,11.438605929149647
50,50000,0.3,0.001,97,11.633174204258069
50,50000,0.3,0.001,98,11.864838779358218
50,50000,0.3,0.001,99,14.826937503461556
50,50000,0.3,0.001,100,12.610148544839594
50,10000,0.3,0.01,1,38.837412655062664
50,10000,0.3,0.01,2,44.947613630559694
50,10000,0.3,0.01,3,66.96115889248797
50,10000,0.3,0.01,4,47.79730035671652
50,10000,0.3,0.01,5,42.91796429738659
50,10000,0.3,0.01,6,49.37696563644972
50,10000,0.3,0.01,7,48.42773205820256
50,10000,0.3,0.01,8,52.36195732877904
50,10000,0.3,0.01,9,49.38156451306118
50,10000,0.3,0.01,10,56.343881084624265
50,10000,0.3,0.01,11,46.843095696810224
50,10000,0.3,0.01,12,47.67684196052839
50,10000,0.3,0.01,13,48.39359846100925
50,10000,0.3,0.01,14,47.20919440435906
50,10000,0.3,0.01,15,39.392451276617614
50,10000,0.3,0.01,16,50.89248527829644
50,10000,0.3,0.01,17,57.63131944405863
50,10000,0.3,0.01,18,53.06313322607873
50,10000,0.3,0.01,19,42.7078503432122
50,10000,0.3,0.01,20,42.940398153154945
50,10000,0.3,0.01,21,66.9358510638536
50,10000,0.3,0.01,22,47.04393879781223
50,10000,0.3,0.01,23,47.94257817877122
50,10000,0.3,0.01,24,56.22156093990361
50,10000,0.3,0.01,25,48.25540505893398
50,10000,0.3,0.01,26,38.94083844257889
50,10000,0.3,0.01,27,41.95454674631053
50,10000,0.3,0.01,28,52.02466842740623
50,10000,0.3,0.01,29,49.21293397221799
50,10000,0.3,0.01,30,35.61555011570955
50,10000,0.3,0.01,31,46.96280528984531
50,10000,0.3,0.01,32,60.30852796856933
50,10000,0.3,0.01,33,44.339194448984784
50,10000,0.3,0.01,34,49.48763775752389
50,10000,0.3,0.01,35,44.9615728034597
50,10000,0.3,0.01,36,46.28240233656158
50,10000,0.3,0.01,37,50.69536519291669
50,10000,0.3,0.01,38,58.212271122264404
50,10000,0.3,0.01,39,45.624563741392485
50,10000,0.3,0.01,40,51.616267022030364
50,10000,0.3,0.01,41,50.24441212337554
50,10000,0.3,0.01,42,49.52002243430404
50,10000,0.3,0.01,43,40.10768661715194
50,10000,0.3,0.01,44,55.38418334818643
50,10000,0.3,0.01,45,39.85982992917687
50,10000,0.3,0.01,46,51.3474293564271
50,10000,0.3,0.01,47,46.992546375193214
50,10000,0.3,0.01,48,46.231546842452154
50,10000,0.3,0.01,49,55.806125859775946
50,10000,0.3,0.01,50,44.72075392436017
50,10000,0.3,0.01,51,37.39346898004237
50,10000,0.3,0.01,52,45.385476363875924
50,10000,0.3,0.01,53,55.53663558265718
50,10000,0.3,0.01,54,48.575055149162665
50,10000,0.3,0.01,55,45.71390328876076
50,10000,0.3,0.01,56,48.775214279050594
50,10000,0.3,0.01,57,46.193907281879326
50,10000,0.3,0.01,58,53.89014958671909
50,10000,0.3,0.01,59,50.95642914528592
50,10000,0.3,0.01,60,48.130762795279416
50,10000,0.3,0.01,61,37.65039499159971
50,10000,0.3,0.01,62,52.66412537628604
50,10000,0.3,0.01,63,37.93672629738198
50,10000,0.3,0.01,64,52.501576397758654
50,10000,0.3,0.01,65,49.76380257248194
50,10000,0.3,0.01,66,52.48211860382023
50,10000,0.3,0.01,67,44.45875549675944
50,10000,0.3,0.01,68,54.71362556080244
50,10000,0.3,0.01,69,53.3415365576678
50,10000,0.3,0.01,70,42.16010425323186
50,10000,0.3,0.01,71,50.187816813960076
50,10000,0.3,0.01,72,48.18134579573541
50,10000,0.3,0.01,73,35.58687402735144
50,10000,0.3,0.01,74,40.172437431738345
50,10000,0.3,0.01,75,49.97786376601602
50,10000,0.3,0.01,76,56.50368833752039
50,10000,0.3,0.01,77,48.25623786497202
50,10000,0.3,0.01,78,51.16104632555435
50,10000,0.3,0.01,79,43.86117537080913
50,10000,0.3,0.01,80,50.78403132491654
50,10000,0.3,0.01,81,50.83311410161184
50,10000,0.3,0.01,82,42.574793613621466
50,10000,0.3,0.01,83,54.447650869684864
50,10000,0.3,0.01,84,45.26864353408342
50,10000,0.3,0.01,85,60.662399088091
50,10000,0.3,0.01,86,47.522719489048306
50,10000,0.3,0.01,87,44.526115673270496
50,10000,0.3,0.01,88,39.45825277626359
50,10000,0.3,0.01,89,39.75743060007874
50,10000,0.3,0.01,90,48.12207573112114
50,10000,0.3,0.01,91,38.45449593209652
50,10000,0.3,0.01,92,53.75426884387188
50,10000,0.3,0.01,93,46.186192432271355
50,10000,0.3,0.01,94,41.31526022056727
50,10000,0.3,0.01,95,40.71974096153193
50,10000,0.3,0.01,96,37.02517699660695
50,10000,0.3,0.01,97,43.33162723865853
50,10000,0.3,0.01,98,54.21105654118836
50,10000,0.3,0.01,99,40.164384884363
50,10000,0.3,0.01,100,47.88854144589912
50,20000,0.3,0.01,1,64.31985460090556
50,20000,0.3,0.01,2,66.6216961838655
50,20000,0.3,0.01,3,68.07369224719832
50,20000,0.3,0.01,4,60.53283226900222
50,20000,0.3,0.01,5,52.261750654314916
50,20000,0.3,0.01,6,83.60528747748205
50,20000,0.3,0.01,7,73.39521634063456
50,20000,0.3,0.01,8,69.24959403788873
50,20000,0.3,0.01,9,70.1257059535314
50,20000,0.3,0.01,10,57.034017983735794
50,20000,0.3,0.01,11,68.93249329251701
50,20000,0.3,0.01,12,84.10397869931737
50,20000,0.3,0.01,13,57.97712542723341
50,20000,0.3,0.01,14,67.857796375665
50,20000,0.3,0.01,15,74.31150206658624
50,20000,0.3,0.01,16,72.03649054790753
50,20000,0.3,0.01,17,71.7791089268591
50,20000,0.3,0.01,18,68.95825182374514
50,20000,0.3,0.01,19,72.85167193606846
50,20000,0.3,0.01,20,85.37548306910074
50,20000,0.3,0.01,21,64.13504111662913
50,20000,0.3,0.01,22,43.3969169183696
50,20000,0.3,0.01,23,75.19489663329685
50,20000,0.3,0.01,24,65.0028789318125
50,20000,0.3,0.01,25,70.72087569753346
50,20000,0.3,0.01,26,76.32527001360802
50,20000,0.3,0.01,27,65.795928886384
50,20000,0.3,0.01,28,60.572741200383554
50,20000,0.3,0.01,29,59.232522350676675
50,20000,0.3,0.01,30,64.43532083414563
50,20000,0.3,0.01,31,70.88641914943685
50,20000,0.3,0.01,32,71.89269594480945
50,20000,0.3,0.01,33,58.65611555772786
50,20000,0.3,0.01,34,61.975641127296605
50,20000,0.3,0.01,35,66.24286521321135
50,20000,0.3,0.01,36,59.86640238610215
50,20000,0.3,0.01,37,68.74618399612635
50,20000,0.3,0.01,38,60.53726045432884
50,20000,0.3,0.01,39,67.11284722176303
50,20000,0.3,0.01,40,62.28411236040288
50,20000,0.3,0.01,41,64.80574148693125
50,20000,0.3,0.01,42,76.84772221844692
50,20000,0.3,0.01,43,63.661206340288246
50,20000,0.3,0.01,44,65.29531877523883
50,20000,0.3,0.01,45,81.00779534934227
50,20000,0.3,0.01,46,58.2501251202694
50,20000,0.3,0.01,47,58.94631094610732
50,20000,0.3,0.01,48,58.72718116276051
50,20000,0.3,0.01,49,69.78754619924527
50,20000,0.3,0.01,50,62.03521641153422
50,20000,0.3,0.01,51,62.470163782662794
50,20000,0.3,0.01,52,67.32846958218552
50,20000,0.3,0.01,53,70.781865676729
50,20000,0.3,0.01,54,69.60586166617301
50,20000,0.3,0.01,55,77.83088061171625
50,20000,0.3,0.01,56,80.05171769726118
50,20000,0.3,0.01,57,88.57851845537473
50,20000,0.3,0.01,58,55.070602481334106
50,20000,0.3,0.01,59,60.23431429616198
50,20000,0.3,0.01,60,72.58198429461662
50,20000,0.3,0.01,61,71.79015857919148
50,20000,0.3,0.01,62,56.44650529696744
50,20000,0.3,0.01,63,64.8867628310704
50,20000,0.3,0.01,64,73.91027400952882
50,20000,0.3,0.01,65,74.52056860989246
50,20000,0.3,0.01,66,62.92296328229453
50,20000,0.3,0.01,67,68.15294427204876
50,20000,0.3,0.01,68,72.63863598068926
50,20000,0.3,0.01,69,96.75742660641093
50,20000,0.3,0.01,70,79.33311282931939
50,20000,0.3,0.01,71,54.561808024578454
50,20000,0.3,0.01,72,70.80582078670788
50,20000,0.3,0.01,73,80.85333205969754
50,20000,0.3,0.01,74,69.86584005244607
50,20000,0.3,0.01,75,64.91445991378478
50,20000,0.3,0.01,76,56.698048295456886
50,20000,0.3,0.01,77,85.40693904879738
50,20000,0.3,0.01,78,63.79847634697822
50,20000,0.3,0.01,79,79.79504076012768
50,20000,0.3,0.01,80,72.59691323225101
50,20000,0.3,0.01,81,70.54678136069164
50,20000,0.3,0.01,82,65.962527352034
50,20000,0.3,0.01,83,60.27920723833919
50,20000,0.3,0.01,84,63.373840793277196
50,20000,0.3,0.01,85,68.29903158747534
50,20000,0.3,0.01,86,64.02358741828928
50,20000,0.3,0.01,87,60.98328216531115
50,20000,0.3,0.01,88,66.36167323666389
50,20000,0.3,0.01,89,69.38726430353424
50,20000,0.3,0.01,90,65.81622741006454
50,20000,0.3,0.01,91,66.19050226935198
50,20000,0.3,0.01,92,75.5264070986795
50,20000,0.3,0.01,93,73.24458948667932
50,20000,0.3,0.01,94,57.319696955688684
50,20000,0.3,0.01,95,61.9044588176648
50,20000,0.3,0.01,96,65.42583461336801
50,20000,0.3,0.01,97,72.47510581310664
50,20000,0.3,0.01,98,73.32045593659348
50,20000,0.3,0.01,99,71.43128393284539
50,20000,0.3,0.01,100,64.48890452521132
50,5000,0.3,0.01,1,26.85610000562982
50,5000,0.3,0.01,2,29.186111654271382
50,5000,0.3,0.01,3,30.845301567440565
50,5000,0.3,0.01,4,32.8541864926727
50,5000,0.3,0.01,5,35.04277811316807
50,5000,0.3,0.01,6,32.55512671108107
50,5000,0.3,0.01,7,27.20717434187309
50,5000,0.3,0.01,8,36.31963226197465
50,5000,0.3,0.01,9,41.06856005888358
50,5000,0.3,0.01,10,36.05440154258828
50,5000,0.3,0.01,11,26.10164795771862
50,5000,0.3,0.01,12,35.830218070952434
50,5000,0.3,0.01,13,32.159386961854
50,5000,0.3,0.01,14,32.91363899091765
50,5000,0.3,0.01,15,37.73510079832031
50,5000,0.3,0.01,16,36.54607509975002
50,5000,0.3,0.01,17,37.95261583058747
50,5000,0.3,0.01,18,35.25510691031579
50,5000,0.3,0.01,19,33.347517542018174
50,5000,0.3,0.01,20,26.519329716540575
50,5000,0.3,0.01,21,34.13347166300179
50,5000,0.3,0.01,22,29.629146231816083
50,5000,0.3,0.01,23,25.83719910105002
50,5000,0.3,0.01,24,39.03195430909764
50,5000,0.3,0.01,25,31.168201382553733
50,5000,0.3,0.01,26,36.48397777703076
50,5000,0.3,0.01,27,30.544516201088165
50,5000,0.3,0.01,28,30.821246521064495
50,5000,0.3,0.01,29,32.82634956476173
50,5000,0.3,0.01,30,33.94346597000005
50,5000,0.3,0.01,31,28.875349527440697
50,5000,0.3,0.01,32,41.456290805226786
50,5000,0.3,0.01,33,27.37965379437574
50,5000,0.3,0.01,34,31.366812397965056
50,5000,0.3,0.01,35,25.785077044733185
50,5000,0.3,0.01,36,43.20783481149775
50,5000,0.3,0.01,37,31.687394582206352
50,5000,0.3,0.01,38,37.73358142852766
50,5000,0.3,0.01,39,24.31090678923606
50,5000,0.3,0.01,40,35.37551706934834
50,5000,0.3,0.01,41,31.11352769700057
50,5000,0.3,0.01,42,23.818458545669916
50,5000,0.3,0.01,43,33.733544472235295
50,5000,0.3,0.01,44,43.423544396746266
50,5000,0.3,0.01,45,35.871362043505535
50,5000,0.3,0.01,46,32.937283264697044
50,5000,0.3,0.01,47,30.749418890864035
50,5000,0.3,0.01,48,30.320478536094573
50,5000,0.3,0.01,49,27.56031332008526
50,5000,0.3,0.01,50,32.537469327451696
50,5000,0.3,0.01,51,32.650714730658876
50,5000,0.3,0.01,52,41.92212470610948
50,5000,0.3,0.01,53,31.961543123445992
50,5000,0.3,0.01,54,33.00212054427611
50,5000,0.3,0.01,55,25.67540699594583
50,5000,0.3,0.01,56,34.58688424046641
50,5000,0.3,0.01,57,42.3286355126945
50,5000,0.3,0.01,58,32.28554144924205
50,5000,0.3,0.01,59,33.09073498645908
50,5000,0.3,0.01,60,43.492621160501
50,5000,0.3,0.01,61,41.30554332551282
50,5000,0.3,0.01,62,35.626892102263824
50,5000,0.3,0.01,63,32.78864109170876
50,5000,0.3,0.01,64,32.973905221821845
50,5000,0.3,0.01,65,33.779758514630544
50,5000,0.3,0.01,66,33.89027000833803
50,5000,0.3,0.01,67,29.22634198333868
50,5000,0.3,0.01,68,37.4391463083429
50,5000,0.3,0.01,69,30.446335106360085
50,5000,0.3,0.01,70,45.99710630645106
50,5000,0.3,0.01,71,33.958952313243294
50,5000,0.3,0.01,72,32.92014932660352
50,5000,0.3,0.01,73,33.611437696115686
50,5000,0.3,0.01,74,33.559272704493466
50,5000,0.3,0.01,75,25.24283330931282
50,5000,0.3,0.01,76,29.269441235011623
50,5000,0.3,0.01,77,43.13790483363251
50,5000,0.3,0.01,78,32.31582864839649
50,5000,0.3,0.01,79,33.90041199508558
50,5000,0.3,0.01,80,28.95969097888389
50,5000,0.3,0.01,81,40.29701813365798
50,5000,0.3,0.01,82,35.85228116649777
50,5000,0.3,0.01,83,36.97094488804093
50,5000,0.3,0.01,84,27.34761788797074
50,5000,0.3,0.01,85,27.32434596207583
50,5000,0.3,0.01,86,31.27875454883376
50,5000,0.3,0.01,87,34.27024606505721
50,5000,0.3,0.01,88,36.202812503048946
50,5000,0.3,0.01,89,32.25054854112527
50,5000,0.3,0.01,90,38.55005572010272
50,5000,0.3,0.01,91,38.962530573477444
50,5000,0.3,0.01,92,29.685049621834604
50,5000,0.3,0.01,93,30.81884832436474
50,5000,0.3,0.01,94,40.715270247423156
50,5000,0.3,0.01,95,22.68214816601975
50,5000,0.3,0.01,96,25.844302781496218
50,5000,0.3,0.01,97,31.088253458858702
50,5000,0.3,0.01,98,30.08314676834571
50,5000,0.3,0.01,99,26.06203114066698
50,5000,0.3,0.01,100,32.998443641964926
50,50000,0.3,0.01,1,89.60219897567144
50,50000,0.3,0.01,2,104.83080301447387
50,50000,0.3,0.01,3,104.60887093607838
50,50000,0.3,0.01,4,105.62922891651424
50,50000,0.3,0.01,5,100.37509633268404
50,50000,0.3,0.01,6,92.19996084746994
50,50000,0.3,0.01,7,99.08163237576507
50,50000,0.3,0.01,8,97.38850711814848
50,50000,0.3,0.01,9,95.85662071099152
50,50000,0.3,0.01,10,100.69189982168831
50,50000,0.3,0.01,11,102.5847156217937
50,50000,0.3,0.01,12,98.82171733503931
50,50000,0.3,0.01,13,103.83058504282016
50,50000,0.3,0.01,14,108.47096120243236
50,50000,0.3,0.01,15,105.41370979078154
50,50000,0.3,0.01,16,100.30220444664744
50,50000,0.3,0.01,17,105.24937576060054
50,50000,0.3,0.01,18,95.85707994730323
50,50000,0.3,0.01,19,90.0168505564248
50,50000,0.3,0.01,20,104.75227024702167
50,50000,0.3,0.01,21,93.74994805228617
50,50000,0.3,0.01,22,90.11232325270653
50,50000,0.3,0.01,23,106.18283433600405
50,50000,0.3,0.01,24,97.13964704932869
50,50000,0.3,0.01,25,90.40625165234948
50,50000,0.3,0.01,26,101.17567778094998
50,50000,0.3,0.01,27,101.56849433932288
50,50000,0.3,0.01,28,103.44292266212426
50,50000,0.3,0.01,29,112.16701870279049
50,50000,0.3,0.01,30,99.41506075789167
50,50000,0.3,0.01,31,95.85954722417527
50,50000,0.3,0.01,32,109.00544779937141
50,50000,0.3,0.01,33,90.81610495925268
50,50000,0.3,0.01,34,113.79470359959309
50,50000,0.3,0.01,35,94.13028885395491
50,50000,0.3,0.01,36,88.81653014003626
50,50000,0.3,0.01,37,100.45533920234399
50,50000,0.3,0.01,38,114.39766913623014
50,50000,0.3,0.01,39,107.04565648938338
50,50000,0.3,0.01,40,116.74324541403207
50,50000,0.3,0.01,41,83.41982108561598
50,50000,0.3,0.01,42,100.04470158857785
50,50000,0.3,0.01,43,105.93966518836464
50,50000,0.3,0.01,44,106.41765288014429
50,50000,0.3,0.01,45,111.55245721780727
50,50000,0.3,0.01,46,114.79841609527504
50,50000,0.3,0.01,47,118.16605382047086
50,50000,0.3,0.01,48,93.3495163342493
50,50000,0.3,0.01,49,109.7135015685479
50,50000,0.3,0.01,50,89.08553745890183
50,50000,0.3,0.01,51,108.94932450539557
50,50000,0.3,0.01,52,102.75236762178042
50,50000,0.3,0.01,53,108.36073576664735
50,50000,0.3,0.01,54,93.21889119128393
50,50000,0.3,0.01,55,97.87976448701332
50,50000,0.3,0.01,56,92.06592705401052
50,50000,0.3,0.01,57,94.95194916156268
50,50000,0.3,0.01,58,100.93227383389375
50,50000,0.3,0.01,59,105.62761285377371
50,50000,0.3,0.01,60,94.38623378846668
50,50000,0.3,0.01,61,88.68474174698447
50,50000,0.3,0.01,62,112.64600672743765
50,50000,0.3,0.01,63,115.63650295775395
50,50000,0.3,0.01,64,106.9324699049411
50,50000,0.3,0.01,65,101.34793570519099
50,50000,0.3,0.01,66,81.09804801253412
50,50000,0.3,0.01,67,101.4727539568654
50,50000,0.3,0.01,68,102.31721509902903
50,50000,0.3,0.01,69,107.07530324878016
50,50000,0.3,0.01,70,80.86450851523674
50,50000,0.3,0.01,71,101.80270367580349
50,50000,0.3,0.01,72,92.41944877459477
50,50000,0.3,0.01,73,104.89167792055719
50,50000,0.3,0.01,74,97.46620124556355
50,50000,0.3,0.01,75,118.58134282519661
50,50000,0.3,0.01,76,95.84035492022376
50,50000,0.3,0.01,77,104.89905318867991
50,50000,0.3,0.01,78,90.18192591356257
50,50000,0.3,0.01,79,89.58056010435645
50,50000,0.3,0.01,80,102.74303882641561
50,50000,0.3,0.01,81,103.78912459950925
50,50000,0.3,0.01,82,107.51449211357294
50,50000,0.3,0.01,83,101.94028426088248
50,50000,0.3,0.01,84,90.10058762629528
50,50000,0.3,0.01,85,93.8657493660085
50,50000,0.3,0.01,86,88.96030103231325
50,50000,0.3,0.01,87,106.78266723325468
50,50000,0.3,0.01,88,120.14392493953626
50,50000,0.3,0.01,89,87.7361612942447
50,50000,0.3,0.01,90,93.43014021482618
50,50000,0.3,0.01,91,91.6791006726281
50,50000,0.3,0.01,92,99.16688193625114
50,50000,0.3,0.01,93,95.76241500347216
50,50000,0.3,0.01,94,113.99916765945618
50,50000,0.3,0.01,95,97.55785739128294
50,50000,0.3,0.01,96,108.91597361716006
50,50000,0.3,0.01,97,112.51623619670877
50,50000,0.3,0.01,98,111.98670974863339
50,50000,0.3,0.01,99,121.89595035337234
50,50000,0.3,0.01,100,114.03827906368835
50,10000,0.5,0.001,1,1.2560613086226486
50,10000,0.5,0.001,2,3.5139005733958584
50,10000,0.5,0.001,3,9.638641505254764
50,10000,0.5,0.001,4,3.2355702402325486
50,10000,0.5,0.001,5,2.7120729602473235
50,10000,0.5,0.001,6,4.263349650489756
50,10000,0.5,0.001,7,3.925724157437548
50,10000,0.5,0.001,8,5.830829559883145
50,10000,0.5,0.001,9,4.378413237054445
50,10000,0.5,0.001,10,6.966219139339304
50,10000,0.5,0.001,11,4.120635663661482
50,10000,0.5,0.001,12,5.057729224697947
50,10000,0.5,0.001,13,4.706730527641875
50,10000,0.5,0.001,14,2.9219324074238764
50,10000,0.5,0.001,15,1.3231655106180655
50,10000,0.5,0.001,16,5.077689527951353
50,10000,0.5,0.001,17,6.23137479416169
50,10000,0.5,0.001,18,5.837573430986216
50,10000,0.5,0.001,19,3.2323461102145394
50,10000,0.5,0.001,20,1.9985876280504415
50,10000,0.5,0.001,21,9.072110720813543
50,10000,0.5,0.001,22,4.568540786075955
50,10000,0.5,0.001,23,3.7589534580685413
50,10000,0.5,0.001,24,5.252166559988457
50,10000,0.5,0.001,25,3.9906268652751846
50,10000,0.5,0.001,26,1.4005235935175286
50,10000,0.5,0.001,27,2.290306385339098
50,10000,0.5,0.001,28,4.8887798603604296
50,10000,0.5,0.001,29,4.476513741160335
50,10000,0.5,0.001,30,1.5843591133679418
50,10000,0.5,0.001,31,2.953844233457435
50,10000,0.5,0.001,32,6.481021644180899
50,10000,0.5,0.001,33,3.5746487277003904
50,10000,0.5,0.001,34,3.7260106114597713
50,10000,0.5,0.001,35,3.915344917644372
50,10000,0.5,0.001,36,2.110574288944792
50,10000,0.5,0.001,37,3.7024374516930223
50,10000,0.5,0.001,38,8.096796453778602
50,10000,0.5,0.001,39,2.8267589328546707
50,10000,0.5,0.001,40,6.884485850176904
50,10000,0.5,0.001,41,4.078596773436467
50,10000,0.5,0.001,42,3.9875305950511013
50,10000,0.5,0.001,43,1.443914308852924
50,10000,0.5,0.001,44,6.330445495514499
50,10000,0.5,0.001,45,1.196697633162827
50,10000,0.5,0.001,46,5.793236264544039
50,10000,0.5,0.001,47,3.5360051925483784
50,10000,0.5,0.001,48,3.234918539661952
50,10000,0.5,0.001,49,6.427217117212635
50,10000,0.5,0.001,50,2.1392246781847883
50,10000,0.5,0.001,51,1.6552407476147337
50,10000,0.5,0.001,52,2.072188025816911
50,10000,0.5,0.001,53,5.773628577168987
50,10000,0.5,0.001,54,5.022026788932421
50,10000,0.5,0.001,55,2.61434802340386
50,10000,0.5,0.001,56,4.199872510486452
50,10000,0.5,0.001,57,2.4492322949580356
50,10000,0.5,0.001,58,4.180444465691503
50,10000,0.5,0.001,59,4.250641896033592
50,10000,0.5,0.001,60,3.2513671269565565
50,10000,0.5,0.001,61,1.64505854570832
50,10000,0.5,0.001,62,6.590433698368402
50,10000,0.5,0.001,63,1.8876381139000262
50,10000,0.5,0.001,64,4.4268392131029755
50,10000,0.5,0.001,65,3.7187961270439516
50,10000,0.5,0.001,66,5.036172425115714
50,10000,0.5,0.001,67,1.5624043081757222
50,10000,0.5,0.001,68,4.9260820582571085
50,10000,0.5,0.001,69,6.02508062315245
50,10000,0.5,0.001,70,4.315246703077437
50,10000,0.5,0.001,71,3.868594785413336
50,10000,0.5,0.001,72,3.2807109398782366
50,10000,0.5,0.001,73,0.9450329399945976
50,10000,0.5,0.001,74,2.007827975246743
50,10000,0.5,0.001,75,4.015074370535197
50,10000,0.5,0.001,76,6.7633561594626315
50,10000,0.5,0.001,77,4.117286898417688
50,10000,0.5,0.001,78,5.115581122695894
50,10000,0.5,0.001,79,2.7357232327490637
50,10000,0.5,0.001,80,5.050878564285324
50,10000,0.5,0.001,81,3.9388482787124337
50,10000,0.5,0.001,82,1.9736308052305143
50,10000,0.5,0.001,83,6.943602726165895
50,10000,0.5,0.001,84,2.4643731587999937
50,10000,0.5,0.001,85,8.179443623635681
50,10000,0.5,0.001,86,3.1896763911013455
50,10000,0.5,0.001,87,2.086633045653234
50,10000,0.5,0.001,88,1.7703988009768636
50,10000,0.5,0.001,89,1.5740590740623315
50,10000,0.5,0.001,90,4.1367704870618365
50,10000,0.5,0.001,91,0.6222912478206268
50,10000,0.5,0.001,92,5.7985591723956915
50,10000,0.5,0.001,93,3.720965825412164
50,10000,0.5,0.001,94,2.1449911138269186
50,10000,0.5,0.001,95,1.673109554249932
50,10000,0.5,0.001,96,1.5203158892383768
50,10000,0.5,0.001,97,3.08392344493371
50,10000,0.5,0.001,98,5.227550491334425
50,10000,0.5,0.001,99,1.465316688364747
50,10000,0.5,0.001,100,3.0518096770704073
50,20000,0.5,0.001,1,5.122369195423472
50,20000,0.5,0.001,2,4.167377777252193
50,20000,0.5,0.001,3,5.407934858116183
50,20000,0.5,0.001,4,3.2047041969282413
50,20000,0.5,0.001,5,1.428930546678207
50,20000,0.5,0.001,6,11.817324338986126
50,20000,0.5,0.001,7,6.413902401673866
50,20000,0.5,0.001,8,5.237049305267225
50,20000,0.5,0.001,9,4.6363881376127445
50,20000,0.5,0.001,10,1.7931909430215334
50,20000,0.5,0.001,11,6.972923742659179
50,20000,0.5,0.001,12,9.387474556316112
50,20000,0.5,0.001,13,2.406020773200943
50,20000,0.5,0.001,14,4.980049719625522
50,20000,0.5,0.001,15,6.977565617440099
50,20000,0.5,0.001,16,6.951967581039055
50,20000,0.5,0.001,17,7.210812145439135
50,20000,0.5,0.001,18,5.126051952876254
50,20000,0.5,0.001,19,6.139960289323748
50,20000,0.5,0.001,20,8.111027917168103
50,20000,0.5,0.001,21,4.687438561411862
50,20000,0.5,0.001,22,-0.19154073248050152
50,20000,0.5,0.001,23,8.28940536125232
50,20000,0.5,0.001,24,3.6730842462982487
50,20000,0.5,0.001,25,5.3131460832291175
50,20000,0.5,0.001,26,7.418202393528343
50,20000,0.5,0.001,27,4.636613934815859
50,20000,0.5,0.001,28,2.363329502640192
50,20000,0.5,0.001,29,2.598900213543282
50,20000,0.5,0.001,30,4.159233562601747
50,20000,0.5,0.001,31,5.393200655905545
50,20000,0.5,0.001,32,6.431905939466644
50,20000,0.5,0.001,33,2.464410111820132
50,20000,0.5,0.001,34,1.6403090837666925
50,20000,0.5,0.001,35,4.347464797171092
50,20000,0.5,0.001,36,3.0730538173601714
50,20000,0.5,0.001,37,4.7496660695889705
50,20000,0.5,0.001,38,3.456089581547415
50,20000,0.5,0.001,39,3.953176473434638
50,20000,0.5,0.001,40,6.13038429469528
50,20000,0.5,0.001,41,4.303611328527728
50,20000,0.5,0.001,42,6.963593955103019
50,20000,0.5,0.001,43,4.317999837834928
50,20000,0.5,0.001,44,4.771882653700929
50,20000,0.5,0.001,45,8.465792899651692
50,20000,0.5,0.001,46,2.662449933772445
50,20000,0.5,0.001,47,2.4315278548424453
50,20000,0.5,0.001,48,2.508778731438059
50,20000,0.5,0.001,49,4.991512044562444
50,20000,0.5,0.001,50,3.7046489065573063
50,20000,0.5,0.001,51,2.9781150985689377
50,20000,0.5,0.001,52,5.565971053934442
50,20000,0.5,0.001,53,5.196130724304384
50,20000,0.5,0.001,54,5.11985761451119
50,20000,0.5,0.001,55,5.937674339840035
50,20000,0.5,0.001,56,9.114293188145536
50,20000,0.5,0.001,57,10.464872005992046
50,20000,0.5,0.001,58,1.60757916561937
50,20000,0.5,0.001,59,3.038138137428658
50,20000,0.5,0.001,60,5.618092971229106
50,20000,0.5,0.001,61,5.15785054591556
50,20000,0.5,0.001,62,2.651802400681409
50,20000,0.5,0.001,63,4.70740176894615
